date,tk,px,sl,tp,initial_sl,tp1_price,last_px,status,tag,entry_metric,curr_metric,sources,sector,mcap,feature_score,features,partial_tp_hit,close_date
2025-07-03,ADT,8.22,8.22,8.86,8.01,8.54,7.909989322038804,✅ TRAIL EXIT,💥 BB 擠壓,,RS: 81,['S&P600_小型'],Industrials,5625306112,1,"{'mss': False, 'smc': True, 'amd': False, 'ml_rsi': 65.3}",True,2025-08-01
2025-07-03,ARLO,17.6,16.68,20.36,16.68,18.98,16.68,❌ STOP LOSS,💥 BB 擠壓,,RS: 92,['S&P600_小型'],Industrials,1730154368,2,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 58.6}",False,2025-07-07
2025-07-03,CSGP,82.12,82.12,88.8,79.89,85.47,88.8,✅ MAX TP,💥 BB 擠壓,,RS: 78,['S&P500_大盤'],Real Estate,12241018880,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 55.4}",True,2025-07-23
2025-07-03,DE,514.52,498.96,561.21,498.96,537.87,498.96,❌ STOP LOSS,💥 BB 擠壓,,RS: 90,['S&P500_大盤'],Industrials,165201707008,2,"{'mss': True, 'smc': False, 'amd': True, 'ml_rsi': 61.1}",False,2025-07-09
2025-07-03,MU,121.98,116.42,138.65,116.42,130.32,116.42,❌ STOP LOSS,💥 BB 擠壓,,RS: 81,"['S&P500_大盤', 'NDX100_科技']",Technology,0,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 64.1}",False,2025-07-16
2025-07-03,NTNX,76.8,73.89,85.54,73.89,81.17,73.89,❌ STOP LOSS,💥 BB 擠壓,,RS: 94,['S&P400_中型'],Technology,16478738432,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 71.9}",False,2025-07-10
2025-07-03,PFGC,88.87,88.87,95.7,86.59,92.29,95.7,✅ MAX TP,💥 BB 擠壓,,RS: 83,['S&P400_中型'],Consumer Defensive,17594064896,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 61.7}",True,2025-07-11
2025-07-03,SR,71.17,71.17,76.03,69.54,73.6,68.45582429666865,✅ TRAIL EXIT,💥 BB 擠壓,,RS: 79,['S&P400_中型'],Utilities,0,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 62.4}",True,2025-07-29
2025-07-03,VRSN,282.81,275.32,305.28,275.32,294.05,275.32,❌ STOP LOSS,💥 BB 擠壓,,RS: 96,['S&P500_大盤'],Technology,26524264448,2,"{'mss': False, 'smc': True, 'amd': True, 'ml_rsi': 60.0}",False,2025-07-16
2025-07-04,CINF,145.33,145.33,156.55,141.59,150.95,140.7178232301997,✅ TRAIL EXIT,💥 BB 擠壓,,RS: 79,['S&P500_大盤'],Financial Services,27286861824,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 57.0}",True,2025-08-01
2025-07-04,STLD,131.67,126.64,146.74,126.64,139.2,126.64,❌ STOP LOSS,💥 BB 擠壓,,RS: 69,['S&P500_大盤'],Basic Materials,38119538688,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 53.4}",False,2025-07-16
2025-07-04,6383.T,3661.33,3572.85,3993.14,3572.85,3794.06,3572.85,❌ STOP LOSS,💥 BB 擠壓,,RS: 86,['TOPIX_Mid400_中型'],Industrials,2297451249664,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 58.2}",False,2025-07-08
2025-07-07,CW,490.63,473.68,541.47,473.68,516.05,473.68,❌ STOP LOSS,💥 BB 擠壓,,RS: 97,['S&P400_中型'],Industrials,0,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 66.3}",False,2025-07-10
2025-07-07,MCK,732.35,711.74,794.18,711.74,763.26,711.74,❌ STOP LOSS,🏆 VCP 突破,,RS: 89,['S&P500_大盤'],Healthcare,0,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 56.2}",False,2025-07-10
2025-07-07,TTWO,242.53,235.3,264.23,235.3,253.37,235.3,❌ STOP LOSS,💥 BB 擠壓,,RS: 96,"['S&P500_大盤', 'NDX100_科技']",Communication Services,43923578880,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 62.9}",False,2025-07-10
2025-07-07,ULS,72.6,69.67,81.41,69.67,77.0,69.67,❌ STOP LOSS,🏆 VCP 突破,,RS: 96,['S&P400_中型'],Industrials,15933564928,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 58.6}",False,2025-07-17
2025-07-07,WELL,151.89,151.89,165.23,147.45,158.56,165.23,✅ MAX TP,💥 BB 擠壓,,RS: 91,['S&P500_大盤'],Real Estate,170955718656,2,"{'mss': True, 'smc': False, 'amd': True, 'ml_rsi': 57.1}",True,2025-07-30
2025-07-08,PANW,203.99,197.2,224.37,197.2,214.18,197.2,❌ STOP LOSS,💥 BB 擠壓,,RS: 87,"['S&P500_大盤', 'NDX100_科技']",Technology,295567917056,2,"{'mss': True, 'smc': False, 'amd': True, 'ml_rsi': 56.5}",False,2025-07-10
2025-07-08,THC,172.39,172.39,190.85,166.24,181.61,154.1699981689453,✅ TRAIL EXIT,💥 BB 擠壓,,RS: 91,['S&P400_中型'],Healthcare,21075042304,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 60.4}",True,2025-07-22
2025-07-08,VST,189.19,189.19,219.9,178.95,204.54,182.8906306133921,✅ TRAIL EXIT,💥 BB 擠壓,,RS: 98,['S&P500_大盤'],Utilities,47401111552,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 62.3}",True,2025-08-20
2025-07-09,CASY,519.94,503.87,568.14,503.87,544.04,503.87,❌ STOP LOSS,💥 BB 擠壓,,RS: 89,['S&P500_大盤'],Consumer Cyclical,31560009728,1,"{'mss': False, 'smc': True, 'amd': False, 'ml_rsi': 61.5}",False,2025-08-15
2025-07-09,CBOE,231.0,231.0,253.07,223.65,242.04,253.07,✅ MAX TP,💥 BB 擠壓,,RS: 87,['S&P500_大盤'],Financial Services,29737777152,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 57.9}",True,2025-08-11
2025-07-09,COR,297.91,289.01,324.63,289.01,311.26,289.01,❌ STOP LOSS,💥 BB 擠壓,,RS: 91,['S&P500_大盤'],Healthcare,61718659072,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 54.2}",False,2025-07-17
2025-07-09,CWEN,30.78,29.7,34.02,29.7,32.4,29.7,❌ STOP LOSS,💥 BB 擠壓,,RS: 86,['S&P600_小型'],Utilities,7486217216,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 52.8}",False,2025-07-28
2025-07-09,NOC,500.1,500.1,536.11,488.1,518.1,536.11,✅ MAX TP,💥 BB 擠壓,,RS: 74,['S&P500_大盤'],Industrials,79195873280,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 61.1}",True,2025-07-22
2025-07-09,RTX,143.89,143.89,154.46,140.36,149.18,154.46,✅ MAX TP,💥 BB 擠壓,,RS: 90,['S&P500_大盤'],Industrials,299620106240,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 50.9}",True,2025-07-24
2025-07-09,3863.T,1040.61,1040.61,1129.56,1016.9,1076.19,1129.56,✅ MAX TP,💥 BB 擠壓,,RS: 86,['TOPIX_Small500_小型'],Basic Materials,150246981632,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 62.4}",True,2025-07-11
2025-07-10,AEE,93.62,93.62,99.36,91.71,96.49,99.36,✅ MAX TP,💥 BB 擠壓,,RS: 81,['S&P500_大盤'],Utilities,30162073600,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 59.8}",True,2025-08-01
2025-07-10,CMS,68.45,68.45,73.06,66.92,70.75,69.50243348632559,✅ TRAIL EXIT,💥 BB 擠壓,,RS: 59,['S&P500_大盤'],Utilities,22448988160,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 60.0}",True,2025-08-28
2025-07-10,DTE,129.35,129.35,138.03,126.46,133.69,132.01373417380748,✅ TRAIL EXIT,💥 BB 擠壓,,RS: 68,['S&P500_大盤'],Utilities,29061580800,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 54.6}",True,2025-08-28
2025-07-10,EXC,42.11,41.25,44.69,41.25,43.4,41.25,❌ STOP LOSS,💥 BB 擠壓,,RS: 84,"['S&P500_大盤', 'NDX100_科技']",Utilities,47144419328,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 62.3}",False,2025-07-16
2025-07-10,FTI,35.22,34.03,38.79,34.03,37.0,34.03,❌ STOP LOSS,💥 BB 擠壓,,RS: 81,['S&P400_中型'],Energy,27165224960,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 52.6}",False,2025-07-15
2025-07-10,LEU,197.46,197.46,271.04,172.93,234.26,183.3300018310547,✅ TRAIL EXIT,💥 BB 擠壓,,RS: 99,['S&P600_小型'],Energy,3691206400,2,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 53.5}",True,2025-08-13
2025-07-10,LITE,92.62,92.62,106.06,88.14,99.34,106.06,✅ MAX TP,💥 BB 擠壓,,RS: 98,"['S&P500_大盤', 'NDX100_科技']",Technology,64283029504,2,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 58.8}",True,2025-07-28
2025-07-10,META,724.86,704.07,787.23,704.07,756.06,704.07,❌ STOP LOSS,💥 BB 擠壓,,RS: 93,"['S&P500_大盤', 'NDX100_科技']",Communication Services,1499895300096,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 69.8}",False,2025-07-16
2025-07-10,NEM,59.15,57.01,65.59,57.01,62.36,57.01,❌ STOP LOSS,💥 BB 擠壓,,RS: 95,['S&P500_大盤'],Basic Materials,109889568768,2,"{'mss': True, 'smc': False, 'amd': True, 'ml_rsi': 55.3}",False,2025-07-15
2025-07-10,PPL,33.27,33.27,35.59,32.5,34.43,35.59,✅ MAX TP,💥 BB 擠壓,,RS: 86,['S&P500_大盤'],Utilities,0,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 57.7}",True,2025-07-22
2025-07-10,RBA,107.37,107.37,115.31,104.73,111.34,115.31,✅ MAX TP,💥 BB 擠壓,,RS: 90,['S&P400_中型'],Industrials,17815869440,2,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 65.6}",True,2025-08-11
2025-07-10,RMD,255.57,249.45,273.93,249.45,264.75,249.45,❌ STOP LOSS,💥 BB 擠壓,,RS: 80,['S&P500_大盤'],Healthcare,32496982016,2,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 63.3}",False,2025-07-15
2025-07-10,WEC,102.24,102.24,108.78,100.06,105.51,103.76876831054688,✅ TRAIL EXIT,💥 BB 擠壓,,RS: 77,['S&P500_大盤'],Utilities,35276455936,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 57.1}",True,2025-08-18
2025-07-10,6101.T,1789.31,1789.31,1923.81,1753.44,1843.1,1923.81,✅ MAX TP,💥 BB 擠壓,,RS: 92,['TOPIX_Small500_小型'],Industrials,290315567104,2,"{'mss': True, 'smc': False, 'amd': True, 'ml_rsi': 55.8}",True,2025-07-30
2025-07-11,EBAY,76.13,76.13,82.39,74.05,79.26,82.39,✅ MAX TP,💥 BB 擠壓,,RS: 93,['S&P500_大盤'],Consumer Cyclical,49350598656,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 51.3}",True,2025-07-25
2025-07-14,AGX,219.28,205.17,261.6,205.17,240.45,205.17,❌ STOP LOSS,💥 BB 擠壓,,RS: 99,['S&P600_小型'],Industrials,8437063168,2,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 54.5}",False,2025-07-17
2025-07-14,CW,486.37,469.6,536.7,469.6,511.53,469.6,❌ STOP LOSS,💥 BB 擠壓,,RS: 96,['S&P400_中型'],Industrials,0,2,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 57.3}",False,2025-07-22
2025-07-14,O,55.38,54.24,58.81,54.24,57.1,54.24,❌ STOP LOSS,🏆 VCP 突破,,,['S&P500_大盤'],Real Estate,0,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 60.1}",False,2025-07-15
2025-07-14,WPC,60.12,58.65,64.55,58.65,62.34,58.65,❌ STOP LOSS,💥 BB 擠壓,,,['S&P400_中型'],Real Estate,16443126784,2,"{'mss': True, 'smc': False, 'amd': True, 'ml_rsi': 50.1}",False,2025-07-15
2025-07-15,PINS,36.53,36.53,40.48,35.21,38.51,33.099998474121094,✅ TRAIL EXIT,💥 BB 擠壓,,RS: 76,['S&P400_中型'],Communication Services,13085275136,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 68.4}",True,2025-08-08
2025-07-15,PWR,386.21,386.21,428.5,372.12,407.35,380.1163206681083,✅ TRAIL EXIT,💥 BB 擠壓,,RS: 94,['S&P500_大盤'],Industrials,102683033600,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 61.8}",True,2025-08-11
2025-07-15,TWLO,126.16,119.19,147.06,119.19,136.62,119.19,❌ STOP LOSS,🏆 VCP 突破,,RS: 95,['S&P400_中型'],Technology,29325744128,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 57.9}",False,2025-08-07
2025-07-15,VRT,127.23,127.23,152.39,118.84,139.81,152.39,✅ MAX TP,💥 BB 擠壓,,RS: 97,['S&P500_大盤'],Industrials,107003609088,2,"{'mss': True, 'smc': False, 'amd': True, 'ml_rsi': 57.8}",True,2025-07-30
2025-07-15,WWD,250.75,250.75,274.6,242.8,262.68,240.10409081603882,✅ TRAIL EXIT,💥 BB 擠壓,,RS: 94,['S&P400_中型'],Industrials,22040623104,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 61.6}",True,2025-08-14
2025-07-15,3148.T,3430.75,3328.7,3736.89,3328.7,3583.82,3328.7,❌ STOP LOSS,⚡ 缺口動能,RS: 89,RS: 85,['TOPIX_Small500_小型'],Healthcare,208988323840,2,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 82.7}",False,2025-07-23
2025-07-15,6383.T,3657.39,3657.39,3969.73,3574.1,3782.32,3969.73,✅ MAX TP,💥 BB 擠壓,,RS: 94,['TOPIX_Mid400_中型'],Industrials,2297451249664,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 55.9}",True,2025-08-08
2025-07-16,ATO,151.45,151.45,161.23,148.19,156.33,161.23,✅ MAX TP,💥 BB 擠壓,,RS: 82,['S&P500_大盤'],Utilities,28743593984,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 57.6}",True,2025-08-07
2025-07-16,ROAD,109.17,103.57,125.98,103.57,117.57,103.57,❌ STOP LOSS,💥 BB 擠壓,,RS: 97,['S&P600_小型'],Industrials,5940105728,2,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 52.7}",False,2025-07-21
2025-07-16,ROKU,90.9,87.34,101.57,87.34,96.24,87.34,❌ STOP LOSS,💥 BB 擠壓,,RS: 94,['S&P400_中型'],Communication Services,21800364032,1,"{'mss': False, 'smc': True, 'amd': False, 'ml_rsi': 68.6}",False,2025-08-01
2025-07-16,SFM,167.27,159.92,189.31,159.92,178.3,159.92,❌ STOP LOSS,💥 BB 擠壓,,RS: 91,['S&P400_中型'],Consumer Defensive,7937238016,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 61.8}",False,2025-07-28
2025-07-17,AGYS,119.39,113.78,136.22,113.78,127.8,113.78,❌ STOP LOSS,💥 BB 擠壓,,RS: 87,['S&P600_小型'],Technology,3123508992,1,"{'mss': False, 'smc': True, 'amd': False, 'ml_rsi': 62.7}",False,2025-07-22
2025-07-17,APG,34.68,33.71,37.59,33.71,36.14,33.71,❌ STOP LOSS,💥 BB 擠壓,,RS: 95,['S&P400_中型'],Industrials,18055655424,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 62.2}",False,2025-07-22
2025-07-17,CRS,285.96,274.66,319.85,274.66,302.9,274.66,❌ STOP LOSS,💥 BB 擠壓,,RS: 98,['S&P400_中型'],Industrials,0,2,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 67.7}",False,2025-07-22
2025-07-17,CTAS,219.83,213.69,238.25,213.69,229.05,213.69,❌ STOP LOSS,🏆 VCP 突破,,RS: 72,"['S&P500_大盤', 'NDX100_科技']",Industrials,80594149376,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 51.6}",False,2025-08-18
2025-07-17,LYV,150.72,145.97,164.97,145.97,157.85,145.97,❌ STOP LOSS,💥 BB 擠壓,,RS: 87,['S&P500_大盤'],Communication Services,42752729088,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 51.6}",False,2025-08-01
2025-07-17,MTZ,176.57,170.34,195.26,170.34,185.92,170.34,❌ STOP LOSS,💥 BB 擠壓,,RS: 93,['S&P400_中型'],Industrials,21421344768,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 60.6}",False,2025-07-22
2025-07-18,CIEN,84.98,84.98,94.94,81.66,89.96,94.94,✅ MAX TP,💥 BB 擠壓,,RS: 94,['S&P500_大盤'],Technology,57871081472,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 61.5}",True,2025-07-31
2025-07-18,DUK,114.42,114.42,121.58,112.04,117.99,121.58,✅ MAX TP,💥 BB 擠壓,,RS: 78,['S&P500_大盤'],Utilities,96168468480,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 52.1}",True,2025-08-05
2025-07-18,ES,62.55,60.91,67.47,60.91,65.0,60.91,❌ STOP LOSS,💥 BB 擠壓,,RS: 66,['S&P500_大盤'],Utilities,27254519808,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 67.6}",False,2025-08-25
2025-07-18,FLG,11.72,11.2,13.31,11.2,12.51,11.2,❌ STOP LOSS,💥 BB 擠壓,,RS: 85,['S&P400_中型'],Financial Services,5963371520,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 70.4}",False,2025-07-25
2025-07-18,JBL,223.69,216.57,245.03,216.57,234.36,216.57,❌ STOP LOSS,💥 BB 擠壓,,RS: 98,['S&P500_大盤'],Technology,35483004928,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 60.7}",False,2025-07-22
2025-07-18,LTH,30.36,29.24,33.71,29.24,32.04,29.24,❌ STOP LOSS,💥 BB 擠壓,,,['S&P600_小型'],Consumer Cyclical,10125061120,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 50.5}",False,2025-07-21
2025-07-18,MCHP,72.81,69.79,81.85,69.79,77.33,69.79,❌ STOP LOSS,💥 BB 擠壓,,RS: 84,"['S&P500_大盤', 'NDX100_科技']",Technology,42240622592,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 68.4}",False,2025-07-23
2025-07-18,OGS,71.04,71.04,76.06,69.36,73.56,76.06,✅ MAX TP,💥 BB 擠壓,,RS: 64,['S&P400_中型'],Utilities,0,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 60.4}",True,2025-09-24
2025-07-18,OLLI,132.16,132.16,147.88,126.92,140.02,129.25999450683594,✅ TRAIL EXIT,💥 BB 擠壓,,RS: 91,['S&P400_中型'],Consumer Defensive,4739538432,1,"{'mss': False, 'smc': False, 'amd': True, 'ml_rsi': 50.8}",True,2025-08-15
2025-07-18,TLN,328.63,303.24,404.79,303.24,366.72,303.24,❌ STOP LOSS,⚡ 缺口動能,RS: 99,RS: 99,['S&P400_中型'],Utilities,15764704256,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 63.5}",False,2025-07-22
2025-07-18,WDC,67.82,67.82,74.73,65.51,71.28,74.73,✅ MAX TP,💥 BB 擠壓,,RS: 97,"['S&P500_大盤', 'NDX100_科技']",Technology,0,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 69.2}",True,2025-07-31
2025-07-21,ED,98.79,98.79,105.21,96.64,102.01,97.1834835411953,✅ TRAIL EXIT,💥 BB 擠壓,,RS: 66,['S&P500_大盤'],Utilities,0,2,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 58.0}",True,2025-08-19
2025-07-21,EXC,42.21,42.21,44.77,41.35,43.49,42.52452030887571,✅ TRAIL EXIT,💥 BB 擠壓,,RS: 68,"['S&P500_大盤', 'NDX100_科技']",Utilities,47144419328,2,"{'mss': True, 'smc': False, 'amd': True, 'ml_rsi': 55.0}",True,2025-08-28
2025-07-21,GVA,93.98,91.42,101.66,91.42,97.82,91.42,❌ STOP LOSS,💥 BB 擠壓,,RS: 85,['S&P600_小型'],Industrials,5397477376,1,"{'mss': False, 'smc': False, 'amd': True, 'ml_rsi': 61.6}",False,2025-08-01
2025-07-21,KLAC,93.18,90.18,102.16,90.18,97.67,90.18,❌ STOP LOSS,💥 BB 擠壓,,,"['S&P500_大盤', 'NDX100_科技']",Technology,251849867264,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 70.6}",False,2025-07-22
2025-07-21,LRCX,101.18,98.14,110.29,98.14,105.74,98.14,❌ STOP LOSS,💥 BB 擠壓,,,"['S&P500_大盤', 'NDX100_科技']",Technology,384667877376,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 70.2}",False,2025-07-22
2025-07-21,MRCY,52.37,52.37,59.2,50.09,55.79,59.2,✅ MAX TP,💥 BB 擠壓,,RS: 91,['S&P600_小型'],Industrials,6451050496,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 59.7}",True,2025-08-12
2025-07-21,TMDX,103.61,103.61,128.97,95.16,112.06,104.70999908447266,✅ TRAIL EXIT,📉 極度超賣,RSI: 18,RSI: 29,['S&P600_小型'],Healthcare,2643564032,1,"{'mss': False, 'smc': True, 'amd': False, 'ml_rsi': 18.2}",True,2025-07-29
2025-07-22,ALGM,36.24,34.74,40.74,34.74,38.49,34.74,❌ STOP LOSS,💥 BB 擠壓,,,['S&P400_中型'],Technology,7791605248,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 54.0}",False,2025-07-23
2025-07-22,CAKE,64.72,62.19,72.3,62.19,68.51,62.19,❌ STOP LOSS,💥 BB 擠壓,,RS: 96,['S&P600_小型'],Consumer Cyclical,5232365568,2,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 53.2}",False,2025-07-29
2025-07-22,CNM,65.03,63.29,70.26,63.29,67.64,63.29,❌ STOP LOSS,🏆 VCP 突破,,RS: 87,['S&P400_中型'],Industrials,9005417472,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 68.4}",False,2025-07-31
2025-07-22,DGX,175.17,170.43,189.38,170.43,182.27,170.43,❌ STOP LOSS,🏆 VCP 突破,,,['S&P500_大盤'],Healthcare,26030452736,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 54.3}",False,2025-07-23
2025-07-22,ELAN,14.93,14.45,16.38,14.45,15.65,14.45,❌ STOP LOSS,💥 BB 擠壓,,RS: 84,['S&P400_中型'],Healthcare,13095567360,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 54.5}",False,2025-07-29
2025-07-22,EVRG,67.37,67.37,72.46,65.67,69.91,68.61544474461107,✅ TRAIL EXIT,💥 BB 擠壓,,RS: 71,['S&P500_大盤'],Utilities,19146412032,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 55.2}",True,2025-09-08
2025-07-22,MEDP,477.73,452.18,554.39,452.18,516.06,452.18,❌ STOP LOSS,⚡ 缺口動能,RS: 93,RS: 93,['S&P400_中型'],Healthcare,16405075968,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 84.4}",False,2025-07-23
2025-07-22,MSFT,501.27,501.27,527.62,492.48,514.45,527.62,✅ MAX TP,💥 BB 擠壓,,RS: 88,"['S&P500_大盤', 'NDX100_科技']",Technology,3619656564736,1,"{'mss': False, 'smc': True, 'amd': False, 'ml_rsi': 69.4}",True,2025-07-31
2025-07-22,MTZ,173.89,173.89,192.35,167.74,183.11,192.35,✅ MAX TP,💥 BB 擠壓,,RS: 97,['S&P400_中型'],Industrials,21421344768,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 60.5}",True,2025-07-31
2025-07-22,PPC,44.93,44.93,49.69,43.35,47.31,43.540000915527344,✅ TRAIL EXIT,🏆 VCP 突破,,RS: 62,['S&P400_中型'],Consumer Defensive,6328924672,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 59.6}",True,2025-08-28
2025-07-22,RMD,264.81,264.81,285.2,258.01,275.0,285.2,✅ MAX TP,🏆 VCP 突破,,RS: 87,['S&P500_大盤'],Healthcare,32496982016,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 72.2}",True,2025-08-04
2025-07-22,VRSN,284.39,284.39,304.88,277.56,294.64,304.88,✅ MAX TP,💥 BB 擠壓,,RS: 97,['S&P500_大盤'],Technology,26524264448,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 59.4}",True,2025-07-28
2025-07-22,WPC,60.35,60.35,64.9,58.84,62.62,64.9,✅ MAX TP,🏆 VCP 突破,,RS: 73,['S&P400_中型'],Real Estate,16443126784,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 52.5}",True,2025-09-11
2025-07-22,7735.T,5912.06,5912.06,6704.38,5700.78,6228.99,5403.841708997019,✅ TRAIL EXIT,💥 BB 擠壓,,RS: 78,"['NK225', 'TOPIX_Mid400_中型']",Technology,2588612231168,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 68.1}",True,2025-08-04
2025-07-23,AMZN,228.29,228.29,242.53,223.54,235.41,212.8000030517578,✅ TRAIL EXIT,💥 BB 擠壓,,RS: 81,"['S&P500_大盤', 'NDX100_科技']",Consumer Cyclical,2940888154112,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 60.3}",True,2025-08-01
2025-07-23,JBL,228.85,221.47,251.0,221.47,239.92,221.47,❌ STOP LOSS,💥 BB 擠壓,,,['S&P500_大盤'],Technology,35483004928,2,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 55.8}",False,2025-07-24
2025-07-23,NVT,76.12,76.12,85.84,72.88,80.98,85.84,✅ MAX TP,💥 BB 擠壓,,RS: 88,['S&P400_中型'],Industrials,26227458048,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 59.4}",True,2025-08-01
2025-07-23,TPC,49.05,46.66,56.21,46.66,52.63,46.66,❌ STOP LOSS,💥 BB 擠壓,,RS: 99,['S&P600_小型'],Industrials,0,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 55.4}",False,2025-07-29
2025-07-23,1926.T,2803.53,2803.53,2938.93,2767.42,2857.7,2938.93,✅ MAX TP,💥 BB 擠壓,,RS: 95,['TOPIX_Small500_小型'],Industrials,152539381760,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 52.6}",True,2025-07-25
2025-07-24,APG,34.69,34.69,37.43,33.78,36.05,34.34000015258789,✅ TRAIL EXIT,💥 BB 擠壓,,RS: 93,['S&P400_中型'],Industrials,18055655424,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 61.0}",True,2025-09-03
2025-07-24,DASH,243.69,243.69,270.6,234.72,257.15,270.6,✅ MAX TP,💥 BB 擠壓,,RS: 98,"['S&P500_大盤', 'NDX100_科技']",Consumer Cyclical,90311417856,2,"{'mss': True, 'smc': False, 'amd': True, 'ml_rsi': 54.9}",True,2025-08-07
