mcap,sl,fx_entry,fx_exit,tk,days_held,sector,feature_score,px,tp1_price,entry_rs,curr_rs,status,curr_metric,date,tag,initial_sl,sources,period,close_date,features,tp,last_px,partial_tp_hit,entry_metric
40497721344,590.39,154.585,155.273,7383.T,1,Financial Services,0,631.0,671.61,,,❌ 觸發 5% 絕對止損,RSI: 20,2025-11-17,📉 極度超賣,590.39,['TOPIX_Small500_小型'],FWD,2025-11-18,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 20.8, 'rv_pct': 0.137, 'bd_pct': 0.492}",752.82,577.0,False,RSI: 20
76457836544,180.22,,,DDOG,8,Technology,2,190.82,212.02,,,❌ STOP LOSS,RS: 92,2025-11-06,⚡ 缺口動能,180.22,"['S&P500_大盤', 'NDX100_科技']",FWD,2025-11-14,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 81.0, 'rv_pct': 0.159, 'bd_pct': 0.754}",222.61,180.22,False,RS: 93
3018725632,19.73,,,REZI,3,Industrials,1,21.31,22.89,,,❌ 觸發 3 日時間止損,RSI: 14,2025-11-10,📉 極度超賣,19.73,['S&P600_小型'],FWD,2025-11-13,"{'mss': False, 'smc': False, 'amd': True, 'ml_rsi': 16.6, 'rv_pct': 0.996, 'bd_pct': 0.353}",26.04,21.7,False,RSI: 16
7758054400,37.43,,,CELH,3,Consumer Defensive,1,41.52,45.61,,,❌ 觸發 3 日時間止損,RSI: 19,2025-11-07,📉 極度超賣,37.43,['S&P400_中型'],FWD,2025-11-12,"{'mss': False, 'smc': True, 'amd': False, 'ml_rsi': 9.0, 'rv_pct': 0.964, 'bd_pct': 0.817}",53.79,44.91,False,RSI: 9
556998328320,2245.56,153.817,154.075,3110.T,2,Consumer Cyclical,2,2245.56,2544.74,,,✅ MAX TP,RS: 99,2025-11-10,⚡ 缺口動能,2095.97,['TOPIX_Small500_小型'],FWD,2025-11-12,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 82.2, 'rv_pct': 0.869, 'bd_pct': 0.964}",2694.33,2694.33,True,RS: 98
7758054400,41.52,,,CELH,2,Consumer Defensive,1,41.52,45.61,,,✅ TRAIL EXIT,RSI: 9,2025-11-07,📉 極度超賣,37.43,['S&P400_中型'],FWD,2025-11-07,"{'mss': False, 'smc': True, 'amd': False, 'ml_rsi': 9.0, 'rv_pct': 0.964, 'bd_pct': 0.817}",53.79,45.71,True,RSI: 9
21833338880,11.88,,,CDE,3,Basic Materials,0,13.8,15.73,,,❌ 觸發 3 日時間止損,RSI: 22,2025-11-04,📉 極度超賣,11.88,['S&P400_中型'],FWD,2025-11-07,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 20.3, 'rv_pct': 0.813, 'bd_pct': 0.885}",19.57,14.67,False,RSI: 20
7758054400,41.38,,,CELH,1,Consumer Defensive,2,45.06,48.74,,,❌ 觸發 5% 絕對止損,RSI: 10,2025-11-06,📉 極度超賣,41.38,['S&P400_中型'],FWD,2025-11-07,"{'mss': False, 'smc': True, 'amd': True, 'ml_rsi': 10.1, 'rv_pct': 0.149, 'bd_pct': 0.413}",56.1,41.52,False,RSI: 10
598054010880,3318.12,154.073,152.948,4676.T,1,Communication Services,2,3412.16,3600.25,,,❌ STOP LOSS,,2025-11-06,🏆 VCP 突破,3318.12,['TOPIX_Mid400_中型'],FWD,2025-11-07,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 71.1, 'rv_pct': 0.228, 'bd_pct': 0.218}",,3318.12,False,
42232381440,694.26,,,IDXX,3,Healthcare,2,722.94,780.3,,,❌ STOP LOSS,RS: 93,2025-11-03,⚡ 缺口動能,694.26,"['S&P500_大盤', 'NDX100_科技']",FWD,2025-11-06,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 78.2, 'rv_pct': 0.19, 'bd_pct': 0.298}",808.98,694.26,False,RS: 92
338669076480,139.99,,,DELL,36,Technology,2,139.99,151.46,,,✅ TRAIL EXIT,RS: 89,2025-09-30,🏆 VCP 突破,134.25,['S&P500_大盤'],FWD,2025-11-05,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 80.7, 'rv_pct': 0.202, 'bd_pct': 0.04}",,150.46,True,
537579487232,9062.21,149.606,153.557,5631.T,30,Industrials,2,9797.6,11268.39,,,❌ STOP LOSS,RS: 93,2025-10-06,⚡ 缺口動能,9062.21,"['NK225', 'TOPIX_Mid400_中型']",FWD,2025-11-05,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 65.9, 'rv_pct': 0.284, 'bd_pct': 0.004}",12003.77,9062.21,False,RS: 94
3469602560,165.55,,,LEU,23,Energy,,331.11,,100,100,✅ RS 換倉平倉,RS: 99,2025-10-01,🅱️ RS 核心,165.55,['S&P600_小型'],FWD,2025-11-03,,,342.99,False,RS: 100
432634953728,2112.99,147.997,154.195,7003.T,23,Industrials,,4225.98,,100,100,✅ RS 換倉平倉,RS: 100,2025-10-01,🅱️ RS 核心,2112.99,['TOPIX_Mid400_中型'],FWD,2025-11-03,,,6262.99,False,RS: 100
57480011776,57.81,,,NBIS,23,Communication Services,,115.61,,99,99,✅ RS 換倉平倉,RS: 99,2025-10-01,🅱️ RS 核心,57.81,['NDX100_科技'],FWD,2025-11-03,,,120.47,False,RS: 99
8366254981120,1185.65,147.997,154.195,5803.T,23,Industrials,,2371.29,,99,99,✅ RS 換倉平倉,RS: 99,2025-10-01,🅱️ RS 核心,1185.65,['NK225'],FWD,2025-11-03,,,3511.73,False,RS: 99
109786939392,69.57,,,HOOD,23,Financial Services,,139.14,,99,99,✅ RS 換倉平倉,RS: 99,2025-10-01,🅱️ RS 核心,69.57,['S&P500_大盤'],FWD,2025-11-03,,,147.08,False,RS: 99
244336214016,2741.58,147.997,154.195,6814.T,23,Technology,,5483.16,,99,99,✅ RS 換倉平倉,RS: 99,2025-10-01,🅱️ RS 核心,2741.58,['TOPIX_Small500_小型'],FWD,2025-11-03,,,8782.85,False,RS: 99
107275575296,352.05,,,APP,23,Communication Services,,704.09,,99,99,✅ RS 換倉平倉,RS: 97,2025-10-01,🅱️ RS 核心,352.05,"['S&P500_大盤', 'NDX100_科技']",FWD,2025-11-03,,,632.14,False,RS: 99
741524897792,876.0,147.997,154.195,4506.T,23,Healthcare,,1752.0,,99,99,✅ RS 換倉平倉,RS: 98,2025-10-01,🅱️ RS 核心,876.0,"['NK225', 'TOPIX_Mid400_中型']",FWD,2025-11-03,,,1684.5,False,RS: 99
41088552960,23.99,,,RKLB,23,Industrials,,47.97,,99,99,✅ RS 換倉平倉,RS: 99,2025-10-01,🅱️ RS 核心,23.99,['NDX100_科技'],FWD,2025-11-03,,,61.34,False,RS: 99
168538456064,65.19,,,WDC,23,Technology,,130.39,,99,99,✅ RS 換倉平倉,RS: 99,2025-10-01,🅱️ RS 核心,65.19,"['S&P500_大盤', 'NDX100_科技']",FWD,2025-11-03,,,157.78,False,RS: 99
1466764623872,5788.04,147.997,154.195,5706.T,23,Industrials,,11576.07,,99,99,✅ RS 換倉平倉,RS: 99,2025-10-01,🅱️ RS 核心,5788.04,"['NK225', 'TOPIX_Mid400_中型']",FWD,2025-11-03,,,15686.92,False,RS: 99
26086068224,39.75,,,ECHO,23,Communication Services,,79.5,,99,99,✅ RS 換倉平倉,RS: 99,2025-10-01,🅱️ RS 核心,39.75,['S&P500_大盤'],FWD,2025-11-03,,,75.37,False,RS: 99
21833338880,9.43,,,CDE,23,Basic Materials,,18.86,,99,99,✅ RS 換倉平倉,RS: 97,2025-10-01,🅱️ RS 核心,9.43,['S&P400_中型'],FWD,2025-11-03,,,15.12,False,RS: 99
8967205888,46.48,,,KTOS,23,Industrials,,92.96,,99,99,✅ RS 換倉平倉,RS: 99,2025-10-01,🅱️ RS 核心,46.48,['S&P400_中型'],FWD,2025-11-03,,,91.1,False,RS: 99
31856982491136,2276.82,147.997,154.195,9984.T,23,Communication Services,,4553.64,,99,99,✅ RS 換倉平倉,RS: 99,2025-10-01,🅱️ RS 核心,2276.82,['NK225'],FWD,2025-11-03,,,6756.82,False,RS: 99
73013395456,1320.96,147.997,154.195,6331.T,23,Industrials,,2641.93,,99,99,✅ RS 換倉平倉,RS: 99,2025-10-01,🅱️ RS 核心,1320.96,['TOPIX_Small500_小型'],FWD,2025-11-03,,,3215.79,False,RS: 99
10375767040,14.66,,,VSAT,23,Technology,,29.32,,99,99,✅ RS 換倉平倉,RS: 99,2025-10-01,🅱️ RS 核心,14.66,['S&P600_小型'],FWD,2025-11-03,,,38.4,False,RS: 99
5755433385984,2231.2,147.997,154.195,4062.T,23,Technology,,4462.39,,99,99,✅ RS 換倉平倉,RS: 99,2025-10-01,🅱️ RS 核心,2231.2,['TOPIX_Mid400_中型'],FWD,2025-11-03,,,7294.24,False,RS: 99
53849776128,97.25,,,ALAB,23,Technology,,194.5,,99,99,✅ RS 換倉平倉,RS: 98,2025-10-01,🅱️ RS 核心,97.25,['NDX100_科技'],FWD,2025-11-03,,,191.56,False,RS: 99
192786563072,127.77,,,STX,23,Technology,,255.54,,99,99,✅ RS 換倉平倉,RS: 99,2025-10-01,🅱️ RS 核心,127.77,"['S&P500_大盤', 'NDX100_科技']",FWD,2025-11-03,,,264.21,False,RS: 99
342514958336,3322.57,153.9,154.195,6526.T,1,Industrials,2,3448.16,3699.33,,,❌ STOP LOSS,,2025-10-31,🏆 VCP 突破,3322.57,"['NK225', 'TOPIX_Mid400_中型']",FWD,2025-11-03,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 72.7, 'rv_pct': 0.04, 'bd_pct': 0.385}",,3322.57,False,
470474489856,1486.05,152.722,153.9,2531.T,3,Consumer Defensive,1,1537.5,1588.94,,,❌ 觸發 3 日時間止損,RSI: 18,2025-10-30,📉 極度超賣,1486.05,['TOPIX_Mid400_中型'],FWD,2025-10-31,"{'mss': False, 'smc': False, 'amd': True, 'ml_rsi': 17.9, 'rv_pct': 0.917, 'bd_pct': 0.804}",1691.82,1538.48,False,RSI: 17
342514958336,3322.57,153.9,153.9,6526.T,1,Industrials,2,3448.16,3699.33,,,❌ STOP LOSS,,2025-10-31,🏆 VCP 突破,3322.57,"['NK225', 'TOPIX_Mid400_中型']",FWD,2025-10-31,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 72.7, 'rv_pct': 0.04, 'bd_pct': 0.385}",,3322.57,False,
342514958336,3322.57,153.9,153.9,6526.T,1,Industrials,2,3448.16,3699.33,,,❌ STOP LOSS,,2025-10-31,🏆 VCP 突破,3322.57,"['NK225', 'TOPIX_Mid400_中型']",FWD,2025-10-31,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 72.7, 'rv_pct': 0.04, 'bd_pct': 0.385}",,3322.57,False,
1120448544768,4549.15,151.731,153.9,1942.T,2,Industrials,1,4822.92,5370.45,,,❌ STOP LOSS,RS: 97,2025-10-29,⚡ 缺口動能,4549.15,['TOPIX_Mid400_中型'],FWD,2025-10-31,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 75.0, 'rv_pct': 0.635, 'bd_pct': 0.806}",5644.2,4549.15,False,RS: 97
1159102595072,5872.89,151.731,152.722,1944.T,1,Industrials,2,6098.7,6550.32,,,❌ STOP LOSS,RS: 96,2025-10-29,⚡ 缺口動能,5872.89,['TOPIX_Mid400_中型'],FWD,2025-10-30,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 77.7, 'rv_pct': 0.627, 'bd_pct': 0.675}",6776.11,5872.89,False,RS: 96
118317498368,5901.75,153.061,151.731,7721.T,2,Technology,2,6482.69,7644.57,,,❌ STOP LOSS,RS: 96,2025-10-27,⚡ 缺口動能,5901.75,['TOPIX_Small500_小型'],FWD,2025-10-29,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 74.4, 'rv_pct': 0.893, 'bd_pct': 0.917}",8225.52,5901.75,False,RS: 97
333816201216,4380.67,151.954,152.692,7014.T,5,Industrials,2,4380.67,5183.86,,,✅ MAX TP,RS: 99,2025-10-23,⚡ 缺口動能,3979.07,['TOPIX_Small500_小型'],FWD,2025-10-28,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 84.4, 'rv_pct': 0.139, 'bd_pct': 0.516}",5585.45,5585.45,True,RS: 99
7870246400,16.66,,,PATH,4,Technology,2,18.51,22.21,,,❌ STOP LOSS,RS: 90,2025-10-09,⚡ 缺口動能,16.66,['S&P400_中型'],FWD,2025-10-13,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 83.5, 'rv_pct': 1.0, 'bd_pct': 1.0}",24.05,16.66,False,RS: 91
0,17.15,,,WBD,28,N/A,2,18.87,22.31,,,❌ STOP LOSS,RS: 97,2025-09-12,⚡ 缺口動能,17.15,"['S&P500_大盤', 'NDX100_科技']",FWD,2025-10-10,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 88.6, 'rv_pct': 0.984, 'bd_pct': 1.0}",24.03,17.15,False,RS: 97
2946149646336,5124.17,146.891,150.331,4004.T,19,Basic Materials,2,5124.17,5655.48,,,✅ MAX TP,RS: 97,2025-09-18,⚡ 缺口動能,4858.51,"['NK225', 'TOPIX_Mid400_中型']",FWD,2025-10-07,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 85.6, 'rv_pct': 0.962, 'bd_pct': 0.849}",5921.12,5921.12,True,RS: 90
6340994048,233.79,,,IBP,60,Consumer Cyclical,2,251.99,288.38,,,❌ STOP LOSS,RS: 66,2025-08-07,⚡ 缺口動能,233.79,['S&P600_小型'],FWD,2025-10-06,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 84.6, 'rv_pct': 0.292, 'bd_pct': 1.0}",306.58,233.79,False,RS: 93
13801459712,58.72,,,SMTC,41,Technology,3,58.72,69.22,,,✅ TRAIL EXIT,RS: 97,2025-08-26,⚡ 缺口動能,53.47,['S&P400_中型'],FWD,2025-10-06,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 65.8, 'rv_pct': 0.252, 'bd_pct': 0.143}",74.47,68.68,True,RS: 93
41088552960,24.3,,,RKLB,21,Industrials,,48.6,,100,100,✅ RS 換倉平倉,RS: 99,2025-09-01,🅱️ RS 核心,24.3,['NDX100_科技'],FWD,2025-10-01,,,47.97,False,RS: 100
9711879168,35.57,,,MP,21,Basic Materials,,71.14,,99,99,✅ RS 換倉平倉,RS: 99,2025-09-01,🅱️ RS 核心,35.57,['S&P400_中型'],FWD,2025-10-01,,,67.63,False,RS: 99
53849776128,91.1,,,ALAB,21,Technology,,182.2,,99,99,✅ RS 換倉平倉,RS: 99,2025-09-01,🅱️ RS 核心,91.1,['NDX100_科技'],FWD,2025-10-01,,,194.5,False,RS: 99
107275575296,239.29,,,APP,21,Communication Services,,478.59,,99,99,✅ RS 換倉平倉,RS: 99,2025-09-01,🅱️ RS 核心,239.29,"['S&P500_大盤', 'NDX100_科技']",FWD,2025-10-01,,,704.09,False,RS: 99
418925182976,78.36,,,PLTR,21,Technology,,156.71,,99,99,✅ RS 換倉平倉,RS: 98,2025-09-01,🅱️ RS 核心,78.36,"['S&P500_大盤', 'NDX100_科技']",FWD,2025-10-01,,,184.95,False,RS: 99
10375767040,16.17,,,VSAT,21,Technology,,32.33,,99,99,✅ RS 換倉平倉,RS: 99,2025-09-01,🅱️ RS 核心,16.17,['S&P600_小型'],FWD,2025-10-01,,,29.32,False,RS: 99
8967205888,32.92,,,KTOS,21,Industrials,,65.84,,99,99,✅ RS 換倉平倉,RS: 99,2025-09-01,🅱️ RS 核心,32.92,['S&P400_中型'],FWD,2025-10-01,,,92.96,False,RS: 99
4123981824,12.14,,,INDV,21,Healthcare,,24.28,,99,99,✅ RS 換倉平倉,RS: 98,2025-09-01,🅱️ RS 核心,12.14,['S&P600_小型'],FWD,2025-10-01,,,23.46,False,RS: 99
29717567488,112.54,,,RDDT,21,Communication Services,,225.08,,99,99,✅ RS 換倉平倉,RS: 97,2025-09-01,🅱️ RS 核心,112.54,['S&P500_大盤'],FWD,2025-10-01,,,202.6,False,RS: 99
250872922112,305.79,,,GEV,21,Industrials,,611.58,,99,99,✅ RS 換倉平倉,RS: 96,2025-09-01,🅱️ RS 核心,305.79,['S&P500_大盤'],FWD,2025-10-01,,,604.78,False,RS: 99
26086068224,30.9,,,ECHO,21,Communication Services,,61.79,,99,99,✅ RS 換倉平倉,RS: 99,2025-09-01,🅱️ RS 核心,30.9,['S&P500_大盤'],FWD,2025-10-01,,,79.5,False,RS: 99
57480011776,34.16,,,NBIS,21,Communication Services,,68.32,,99,99,✅ RS 換倉平倉,RS: 99,2025-09-01,🅱️ RS 核心,34.16,['NDX100_科技'],FWD,2025-10-01,,,115.61,False,RS: 99
14881007616,139.26,,,STRL,21,Industrials,,278.53,,99,99,✅ RS 換倉平倉,RS: 98,2025-09-01,🅱️ RS 核心,139.26,['S&P400_中型'],FWD,2025-10-01,,,337.93,False,RS: 99
4637121536,29.37,,,TPC,21,Industrials,,58.74,,98,98,✅ RS 換倉平倉,RS: 99,2025-09-01,🅱️ RS 核心,29.37,['S&P600_小型'],FWD,2025-10-01,,,63.53,False,RS: 98
1703697152,15.63,,,WWW,21,Consumer Cyclical,,31.26,,98,98,✅ RS 換倉平倉,RS: 96,2025-09-01,🅱️ RS 核心,15.63,['S&P600_小型'],FWD,2025-10-01,,,26.23,False,RS: 98
3598987776,45.22,,,LIF,21,Technology,,90.44,,98,98,✅ RS 換倉平倉,RS: 98,2025-09-01,🅱️ RS 核心,45.22,['S&P600_小型'],FWD,2025-10-01,,,106.12,False,RS: 98
4074101760,17.32,,,PARR,21,Energy,,34.64,,98,98,✅ RS 換倉平倉,RS: 97,2025-09-01,🅱️ RS 核心,17.32,['S&P600_小型'],FWD,2025-10-01,,,34.91,False,RS: 98
21833338880,6.57,,,CDE,21,Basic Materials,,13.14,,98,98,✅ RS 換倉平倉,RS: 99,2025-09-01,🅱️ RS 核心,6.57,['S&P400_中型'],FWD,2025-10-01,,,18.86,False,RS: 98
82680307712,37.19,,,CVNA,21,Consumer Cyclical,,74.38,,98,98,✅ RS 換倉平倉,RS: 96,2025-09-01,🅱️ RS 核心,37.19,['S&P500_大盤'],FWD,2025-10-01,,,79.08,False,RS: 98
183550017536,9112.6,149.405,147.997,3498.T,2,Industrials,2,9678.49,10810.28,,,❌ STOP LOSS,RS: 89,2025-09-29,🏆 VCP 突破,9112.6,['TOPIX_Small500_小型'],FWD,2025-10-01,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 91.1, 'rv_pct': 0.077, 'bd_pct': 0.071}",,9112.6,False,
0,3135.8,147.392,148.751,7220.T,15,N/A,2,3621.08,4591.63,,,⏱️ 時間止損 (無進展),RS: 95,2025-09-10,🏆 VCP 突破,3135.8,['TOPIX_Small500_小型'],FWD,2025-09-25,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 72.3, 'rv_pct': 0.256, 'bd_pct': 0.298}",,3665.54,False,
0,1807.37,147.392,148.751,8341.T,15,N/A,2,1879.38,2023.41,,,⏱️ 時間止損 (無進展),RS: 83,2025-09-10,🏆 VCP 突破,1807.37,['TOPIX_Mid400_中型'],FWD,2025-09-25,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 60.6, 'rv_pct': 0.194, 'bd_pct': 0.401}",,1947.38,False,
0,172.6,,,ITT,14,N/A,2,177.41,187.03,,,❌ STOP LOSS,RS: 78,2025-09-11,🏆 VCP 突破,172.6,['S&P400_中型'],FWD,2025-09-25,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 66.8, 'rv_pct': 0.214, 'bd_pct': 0.488}",,172.6,False,
412133916672,1849.95,147.224,146.413,6754.T,5,Technology,2,1953.24,2159.83,,,❌ STOP LOSS,RS: 92,2025-09-12,🏆 VCP 突破,1849.95,['TOPIX_Mid400_中型'],FWD,2025-09-17,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 71.8, 'rv_pct': 0.056, 'bd_pct': 0.333}",,1849.95,False,
179193315328,5834.68,147.224,147.666,5032.T,1,Communication Services,2,6135.73,6737.83,,,❌ STOP LOSS,RS: 98,2025-09-12,⚡ 缺口動能,5834.68,['TOPIX_Small500_小型'],FWD,2025-09-15,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 81.4, 'rv_pct': 0.913, 'bd_pct': 0.512}",7038.87,5834.68,False,RS: 98
179193315328,5834.68,147.224,147.224,5032.T,1,Communication Services,2,6135.73,6737.83,,,❌ STOP LOSS,RS: 98,2025-09-12,⚡ 缺口動能,5834.68,['TOPIX_Small500_小型'],FWD,2025-09-12,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 81.4, 'rv_pct': 0.913, 'bd_pct': 0.512}",7038.87,5834.68,False,RS: 98
179193315328,5834.68,147.224,147.224,5032.T,1,Communication Services,2,6135.73,6737.83,,,❌ STOP LOSS,RS: 98,2025-09-12,⚡ 缺口動能,5834.68,['TOPIX_Small500_小型'],FWD,2025-09-12,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 81.4, 'rv_pct': 0.913, 'bd_pct': 0.512}",7038.87,5834.68,False,RS: 98
7325415424,182.94,,,AWI,42,Industrials,2,182.94,196.25,,,✅ TRAIL EXIT,RS: 89,2025-07-29,⚡ 缺口動能,176.29,['S&P600_小型'],FWD,2025-09-09,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 74.9, 'rv_pct': 0.143, 'bd_pct': 0.69}",202.9,192.36,True,RS: 91
6145680384,24.1,,,LQDA,28,Healthcare,2,24.1,29.88,,,✅ TRAIL EXIT,RS: 98,2025-08-12,⚡ 缺口動能,21.21,['S&P600_小型'],FWD,2025-09-09,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 74.7, 'rv_pct': 0.778, 'bd_pct': 1.0}",32.77,27.45,True,RS: 98
44186537984,227.91,,,FERG,5,Industrials,2,233.69,245.26,,,❌ STOP LOSS,RS: 84,2025-09-04,🏆 VCP 突破,227.91,['S&P500_大盤'],FWD,2025-09-09,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 62.8, 'rv_pct': 0.087, 'bd_pct': 0.044}",,227.91,False,
4216292096,21.64,,,MIR,4,Industrials,2,22.9,25.42,,,❌ STOP LOSS,RS: 97,2025-09-05,⚡ 缺口動能,21.64,['S&P600_小型'],FWD,2025-09-09,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 70.7, 'rv_pct': 0.012, 'bd_pct': 0.044}",26.68,21.64,False,RS: 97
5298697728,58.01,,,KRMN,1,Industrials,2,62.52,71.54,,,❌ STOP LOSS,RS: 97,2025-09-05,⚡ 缺口動能,58.01,['S&P600_小型'],FWD,2025-09-05,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 76.9, 'rv_pct': 0.029, 'bd_pct': 0.273}",76.04,58.01,False,RS: 97
4798029312,24.68,,,ACAD,15,Healthcare,2,25.74,27.86,,,⏱️ 時間止損 (無進展),RS: 91,2025-08-22,🏆 VCP 突破,24.68,['S&P600_小型'],FWD,2025-09-05,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 65.7, 'rv_pct': 0.044, 'bd_pct': 0.226}",,25.26,False,
5298697728,58.01,,,KRMN,1,Industrials,2,62.52,71.54,,,❌ STOP LOSS,RS: 97,2025-09-05,⚡ 缺口動能,58.01,['S&P600_小型'],FWD,2025-09-05,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 76.9, 'rv_pct': 0.029, 'bd_pct': 0.273}",76.04,58.01,False,RS: 97
44539502592,265.99,,,VEEV,96,Healthcare,2,279.04,305.14,,,❌ STOP LOSS,RS: 61,2025-05-29,⚡ 缺口動能,265.99,['S&P500_大盤'],FWD,2025-09-02,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 78.3, 'rv_pct': 0.212, 'bd_pct': 0.964}",318.19,265.99,False,RS: 94
1222401280,54.92,,,CBRL,6,Consumer Cyclical,3,60.71,72.28,,,❌ STOP LOSS,RS: 91,2025-08-27,⚡ 缺口動能,54.92,['S&P600_小型'],FWD,2025-09-02,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 60.8, 'rv_pct': 0.696, 'bd_pct': 0.3}",78.07,54.92,False,RS: 94
76457836544,135.43,,,DDOG,5,Technology,2,140.96,152.02,,,❌ STOP LOSS,RS: 76,2025-08-28,🏆 VCP 突破,135.43,"['S&P500_大盤', 'NDX100_科技']",FWD,2025-09-02,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 64.7, 'rv_pct': 0.218, 'bd_pct': 0.24}",,135.43,False,
33077614592,75.58,,,P,5,Technology,2,80.54,90.46,,,❌ STOP LOSS,RS: 94,2025-08-28,⚡ 缺口動能,75.58,['S&P400_中型'],FWD,2025-09-02,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 81.4, 'rv_pct': 0.54, 'bd_pct': 0.849}",95.43,75.58,False,RS: 94
4060533504,72.0,,,SEZL,21,Financial Services,,144.0,,100,100,✅ RS 換倉平倉,RS: 99,2025-08-01,🅱️ RS 核心,72.0,['S&P600_小型'],FWD,2025-09-01,,,94.6,False,RS: 100
111705956352,2252.82,150.772,147.097,9267.T,21,Healthcare,,4505.64,,100,100,✅ RS 換倉平倉,RS: 100,2025-08-01,🅱️ RS 核心,2252.82,['TOPIX_Small500_小型'],FWD,2025-09-01,,,4540.53,False,RS: 100
41088552960,22.41,,,RKLB,21,Industrials,,44.81,,99,99,✅ RS 換倉平倉,RS: 100,2025-08-01,🅱️ RS 核心,22.41,['NDX100_科技'],FWD,2025-09-01,,,48.6,False,RS: 99
4855894016,116.36,,,DAVE,21,Technology,,232.73,,99,99,✅ RS 換倉平倉,RS: 99,2025-08-01,🅱️ RS 核心,116.36,['S&P600_小型'],FWD,2025-09-01,,,213.22,False,RS: 99
9711879168,31.84,,,MP,21,Basic Materials,,63.69,,99,99,✅ RS 換倉平倉,RS: 99,2025-08-01,🅱️ RS 核心,31.84,['S&P400_中型'],FWD,2025-09-01,,,71.14,False,RS: 99
3469602560,104.17,,,LEU,21,Energy,,208.33,,99,99,✅ RS 換倉平倉,RS: 99,2025-08-01,🅱️ RS 核心,104.17,['S&P600_小型'],FWD,2025-09-01,,,201.73,False,RS: 99
418925182976,77.14,,,PLTR,21,Technology,,154.27,,99,99,✅ RS 換倉平倉,RS: 99,2025-08-01,🅱️ RS 核心,77.14,"['S&P500_大盤', 'NDX100_科技']",FWD,2025-09-01,,,156.71,False,RS: 99
250872922112,327.51,,,GEV,21,Industrials,,655.01,,99,99,✅ RS 換倉平倉,RS: 99,2025-08-01,🅱️ RS 核心,327.51,['S&P500_大盤'],FWD,2025-09-01,,,611.58,False,RS: 99
107275575296,189.59,,,APP,21,Communication Services,,379.17,,99,99,✅ RS 換倉平倉,RS: 99,2025-08-01,🅱️ RS 核心,189.59,"['S&P500_大盤', 'NDX100_科技']",FWD,2025-09-01,,,478.59,False,RS: 99
6465114112,31.27,,,HIMS,21,Healthcare,,62.55,,99,99,✅ RS 換倉平倉,RS: 97,2025-08-01,🅱️ RS 核心,31.27,['S&P400_中型'],FWD,2025-09-01,,,42.35,False,RS: 99
8967205888,28.35,,,KTOS,21,Industrials,,56.71,,99,99,✅ RS 換倉平倉,RS: 99,2025-08-01,🅱️ RS 核心,28.35,['S&P400_中型'],FWD,2025-09-01,,,65.84,False,RS: 99
1323620224,12.1,,,EYE,21,Consumer Cyclical,,24.21,,99,99,✅ RS 換倉平倉,RS: 97,2025-08-01,🅱️ RS 核心,12.1,['S&P600_小型'],FWD,2025-09-01,,,22.94,False,RS: 99
